Shop Name,Reviews,Address,Phone,Instagram,Facebook,TikTok,Website,City,State,Country,Email,Rating,Scraped At
Xeper tattoo & personal development,157,"7150 Gleneden Beach Loop, Gleneden Beach, OR 97388",971) 277-0059,N/A,https://www.facebook.com/natayotattoos,https://www.tiktok.com/@daper_tattoo_studio,https://www.facebook.com/natayotattoos,Bonanza,OR,USA,N/A,0,2026-06-15 21:24:11
Oracle Tattoo & Spa,117,"740 Main St, Springfield, OR 97477",541) 359-5259,https://www.instagram.com/oracletattoospa,https://www.facebook.com/watch,https://www.tiktok.com/@oracletattoo,https://oracletattoospa.com,Bonanza,OR,USA,jamrosetattoos@gmail.com,5.0,2026-06-15 21:25:39
Passionate Craft Tattoo Studio,30,"420 SE 1st Ave Suite B, Albany, OR 97321",541) 409-6311,https://www.instagram.com/neil_carillo,https://www.facebook.com/share,https://www.tiktok.com/@edenbodyartstudios,https://www.facebook.com/share/16NMPAAzJE,Bonanza,OR,USA,N/A,0,2026-06-15 21:28:15
Fern and Dagger Studios,15,"133 NE 3rd St, Gresham, OR 97030",503) 328-8542,http://instagram.com/fernanddaggerstudios,N/A,https://www.tiktok.com/@artforthewanderer,https://www.fernanddaggerstudios.com,Bonanza,OR,USA,fernanddaggerstudios@gmail.com; user@domain.com,5.0,2026-06-15 21:29:27
Bodacious Tattoos,26,"915 SE 9th Ave, Albany, OR 97322",541) 401-1238,https://www.instagram.com/bodacioustattoos,https://www.facebook.com/kylershinntattoos,https://www.tiktok.com/@inknationstudio,http://bodacioustattoos.com,Bonanza,OR,USA,N/A,5.0,2026-06-15 21:30:50
Gold Star Tattoo,33,"41 SW D St Ste 102, Madras, OR 97741",541) 699-1155,https://www.instagram.com/p,https://www.facebook.com/p,https://www.tiktok.com/@tattoomaster.1312,http://goldstartattooco.com,Bonanza,OR,USA,N/A,0,2026-06-15 21:33:03
Limitless Tattoo,67,"251 Pacific Blvd SW, Albany, OR 97321",541) 220-3251,https://www.instagram.com/limitless_tattoostudio,http://facebook.com/Limitlesstattoo,https://www.tiktok.com/@edwardkso,http://facebook.com/Limitlesstattoo,Bonanza,OR,USA,N/A,4.8,2026-06-15 21:35:06
Eastwood Tattoos,39,"101 W Main Ave Suite 203, Sisters, OR 97759",541) 719-8845,https://www.instagram.com/eastwoodography,https://www.facebook.com/p,https://www.tiktok.com/@eastwoodography,http://eastwoodtattoos.com,Bonanza,OR,USA,N/A,4.8,2026-06-15 21:36:51
Cascade Tattoo Company (Hanks Family Tattoo),169,"1101 W 6th St Suite 300, The Dalles, OR 97058",808) 255-1624,https://www.instagram.com/jacobhankstattoo,http://www.facebook.com/hanksfamilytattooco,N/A,http://www.facebook.com/hanksfamilytattooco,Bonanza,OR,USA,the.aloha.state.of.mind@gmail.com,5.0,2026-06-15 21:38:51
Neighborhood Tattoo Parlor,0,"296 N 2nd St, Jefferson, OR 97352",N/A,https://instagram.com/claytontattooer,N/A,https://www.tiktok.com/@ironthorntattoo,https://instagram.com/claytontattooer,Bonanza,OR,USA,N/A,0,2026-06-15 21:39:59
Blue Lotus Tattoo,12,"2304 Broadway St, Baker City, OR 97814",541) 519-2781,https://www.instagram.com/bluelotus_tattoo,https://www.facebook.com/bluelotustat,https://www.tiktok.com/@fennekimtattoos,https://bluelotustattoo.as.me,Bonanza,OR,USA,N/A,4.3,2026-06-15 21:41:23
Dead Gods Tattoo,79,"1914 Willamette Falls Dr #230, West Linn, OR 97068",503) 344-4170,https://www.instagram.com/deadgodstattoo,https://www.facebook.com/DeadGodsTattoo,https://www.tiktok.com/@ink_fae,http://deadgodstattoo.com,Bonanza,OR,USA,tigard@deadgodstattoo.com; westlinn@deadgodstattoo.com,0,2026-06-15 21:42:39
Morningstar Tattoo,31,"1113 Hill St SE suite i, Albany, OR 97322",N/A,https://www.instagram.com/masteringmyself,https://www.facebook.com/tattoosbymadisondoty,https://www.tiktok.com/@masteringmyself,https://linktr.ee/tattoosbymadisondoty,Bonanza,OR,USA,Tattoo.madi.17@gmail.com,4.9,2026-06-15 21:43:36
Hardline tattoo studio,64,"840 NE 8th St, Grants Pass, OR 97526",N/A,https://www.instagram.com/hardline_tattoo_studio,https://www.facebook.com/HardlineTattooCo,https://www.tiktok.com/@a_brew_story,https://mailchi.mp/hardline-studio/signup,Bonanza,OR,USA,N/A,0,2026-06-15 21:44:57
Flying Snail Tattoo LLC,40,"Upstairs, 4480 US-101 Bldg A Suite 1, Florence, OR 97439",541) 671-7984,https://www.instagram.com/flyingsnailtattoo,https://www.facebook.com/p,https://www.tiktok.com/@libbygracetattoo,N/A,Bonanza,OR,USA,N/A,0,2026-06-15 21:46:29
Freak of Ink | Tattoo & Ink Shop | Albany OR,73,"2120 SE Geary St, Albany, OR 97322",541) 979-5042,https://www.instagram.com/freakofink,https://www.facebook.com/p,https://www.tiktok.com/@freakofink1911,N/A,Bonanza,OR,USA,N/A,4.8,2026-06-15 21:47:48
Harbor Tattoo Gallery,62,"545 Chetco Ave, Brookings, OR 97415",541) 251-7713,https://www.instagram.com/popular,https://www.facebook.com/p,https://www.tiktok.com/@beanz_tattoos,N/A,Bonanza,OR,USA,N/A,4.5,2026-06-15 21:48:57
Oblivion art,9,"17 S Platt St suite a, Eagle Point, OR 97524",541) 951-0895,https://www.instagram.com/oblivionwest,https://www.facebook.com/pages,https://www.tiktok.com/@iamwillblood,https://oblivionart.com,Bonanza,OR,USA,wweeiihhuuaanngg@gmail.com,4.4,2026-06-15 21:50:55
PermaGrafix Tattoo,61,"2217 Santiam Hwy SE, Albany, OR 97322",541) 990-0826,https://www.instagram.com/p,https://www.facebook.com/permagrafixtattoo,https://www.tiktok.com/@permagrafix,http://www.permagrafix.com,Bonanza,OR,USA,N/A,0,2026-06-15 21:51:59
Maitland's Tattoo,36,"150 SE Dayton St, John Day, OR 97845",541) 965-9562,https://www.instagram.com/ridenourmaitland,https://www.facebook.com/groups,https://www.tiktok.com/@flamygrant,N/A,Bonanza,OR,USA,N/A,0,2026-06-15 21:53:27
Euphoria Body Piercing & Tattoo,167,"12000 SE 82nd Ave D217, Happy Valley, OR 97086",503) 659-3848,https://www.instagram.com/euphoria_clackamas,N/A,https://www.tiktok.com/@euphoria.clackamas,http://euphoria-piercing-tattoo.com,Bonanza,OR,USA,Euphoria.Clackamas@gmail.com; Euphoria.Lloyd@gmail.com; Euphoria.Piercing.Tattoo@gmail.com; filler@godaddy.com; micah@micahrich.com,4.5,2026-06-15 21:54:25
Four Flames Tattoo Studio,95,"2905 S Hwy 97 Ste 110, Redmond, OR 97756",541) 930-4224,https://www.instagram.com/p,N/A,https://www.tiktok.com/@inkedmagazine,http://www.fourflamestattoo.com,Bonanza,OR,USA,user@domain.com,0,2026-06-15 21:56:05
The Fabled Tattooist,3,"21 S 7th St, Central Point, OR 97502",N/A,https://www.instagram.com/thefabledtattooist,https://www.facebook.com/groups,https://www.tiktok.com/@inkedabroad,https://thefabledtattooist.carrd.co,Bonanza,OR,USA,thefabledtattooist@gmail.com,5.0,2026-06-15 21:58:02
The All In Tattoo Company,114,"275 Pacific Blvd SW #102, Albany, OR 97321",503) 884-5011,https://www.instagram.com/theallintattooco,https://www.facebook.com/theallintattooco,https://www.tiktok.com/@allintattooco21,https://www.facebook.com/theallintattooco,Bonanza,OR,USA,allintattooco@gmail.com,4.9,2026-06-15 21:59:31
Jaded Soul’s Living Art Tattoo,334,"25 NW 1st St, Gresham, OR 97030",503) 492-6420,https://www.instagram.com/jadedsoulslivingarttattoo,http://www.facebook.com/pages,https://www.tiktok.com/@gabedesimone337,http://www.jadedsoultattoo.com,Bonanza,OR,USA,Tattoogresham@gmail.com; tattoogresham@gmail.com,4.5,2026-06-15 22:01:39
Fine Lines Tattoo & Spa,2,"445 NW 3rd St, Prineville, OR 97754",541) 678-8755,https://www.instagram.com/finelinesbyrachel,https://www.facebook.com/share,https://www.tiktok.com/@tattooing101,https://www.facebook.com/share/14KmZeUVN5H,Bonanza,OR,USA,N/A,5.0,2026-06-15 22:03:11
Smith Rock Tattoo Co,6,"8255 NW 11th St Ste 1, Terrebonne, OR 97760",N/A,https://www.instagram.com/smithrocktattooco,N/A,https://www.tiktok.com/@thebuckarootattoo,https://www.instagram.com/smithrocktattooco,Bonanza,OR,USA,N/A,4.3,2026-06-15 22:04:23
Dogwood Tattoo Company,5,"115 W California St, Jacksonville, OR 97530",N/A,https://www.instagram.com/p,https://www.facebook.com/groups,https://www.tiktok.com/@michaelmosertattoo,N/A,Bonanza,OR,USA,N/A,5.0,2026-06-15 22:05:43
6 of Spades Tattoo,0,"1045 Gateway Loop, Springfield, OR 97477",541) 852-9420,https://www.instagram.com/popular,https://www.facebook.com/groups,https://www.tiktok.com/@coventattoosbicester,N/A,Bonanza,OR,USA,N/A,0,2026-06-15 22:07:53
Out of Step Tattoo,12,"1257 High St, Eugene, OR 97401",541) 653-8914,https://www.instagram.com/oostattoo,https://www.facebook.com/p,https://www.tiktok.com/@out.of.step.tattoo,https://www.oostattoo.com,Bonanza,OR,USA,N/A,4.7,2026-06-15 22:10:10
Irish Ink Tattoo Studio,236,"408 SE G St A, Grants Pass, OR 97526",541) 476-6654,N/A,https://www.facebook.com/irishinkgp,https://www.tiktok.com/@kellieink,https://caseysheehan.wixsite.com/irishinkgp,Bonanza,OR,USA,N/A,4.9,2026-06-15 22:12:57
Captain Jack's Tattoo School,159,"6111 SE 82nd Ave, Portland, OR 97266",503) 777-9777,https://www.instagram.com/captainjackspdx,https://www.facebook.com/captainjackstattooschool,https://www.tiktok.com/@prescillatats,http://captainjackstattoo.com,Bonanza,OR,USA,ohla.info@state.or.us; pdx219ss@aol.com,0,2026-06-15 22:15:47
Out of Step Tattoo & Gallery,115,"1022 Willamette St, Eugene, OR 97401",541) 461-1660,https://www.instagram.com/oostattoo,N/A,https://www.tiktok.com/@out.of.step.tattoo,https://www.oostattoo.com,Bonanza,OR,USA,steve@oosbooks.com; user@domain.com,4.7,2026-06-15 22:18:13
Erotic Taste Tattoo,4,"800 Chetco Ave A, Brookings, OR 97415",530) 713-5336,https://www.instagram.com/erotic_taste.tattoo,https://www.facebook.com/groups,https://www.tiktok.com/@callmecandace.tv,N/A,Brookings,OR,USA,N/A,5.0,2026-06-15 22:21:20
Harbor Tattoo Gallery,62,"545 Chetco Ave, Brookings, OR 97415",541) 251-7713,https://www.instagram.com/popular,https://www.facebook.com/p,https://www.tiktok.com/@beanz_tattoos,N/A,Brookings,OR,USA,N/A,4.5,2026-06-15 22:22:16
Tattoos by Shalynn Doan,2,"800 Chetco Ave C, Brookings, OR 97415",N/A,https://www.instagram.com/spellboundtattoo,https://www.facebook.com/shalynn.doan,https://www.tiktok.com/@akamrstealyourgirl,https://squareup.com/appointments/book/bkucdsi56hi3vj/LQV43PRF8B6BS/services,Brookings,OR,USA,wildharebarbertattoo@gmail.com,5.0,2026-06-15 22:25:54
Rebel Ink Tattoo Studio,31,"17002 Eastwood Ln, Brookings, OR 97415",541) 698-7820,https://www.instagram.com/rebel.ink.victoria,https://www.facebook.com/rebelinktat,https://www.tiktok.com/@rebelinktattoo,N/A,Brookings,OR,USA,N/A,4.9,2026-06-15 22:27:06
Janky Bird,14,"134 Spaulding Ave, Brownsville, OR 97327",571) 482-8866,https://www.instagram.com/jankybirdtattoo,https://www.facebook.com/jankybird,https://www.tiktok.com/@60secdocs,http://jankybird.com,Brownsville,OR,USA,tara@jankybird.com,4.7,2026-06-15 22:30:14
Ink Rich Tattoo,41,"1210 S Main St, Lebanon, OR 97355",541) 570-3370,https://www.instagram.com/inkrichtattoo,https://www.facebook.com/inkrichtattoo,https://www.tiktok.com/@tattme.app,N/A,Brownsville,OR,USA,N/A,5.0,2026-06-15 22:32:09
Wildcat Electric Tattoo,25,"1333 Main St, Philomath, OR 97370",541) 286-5550,https://www.instagram.com/wildcat_electric_tattoo,https://www.facebook.com/Wildcat.Ink,https://www.tiktok.com/@donebyself,https://form.jotform.com/250055512304140,Brownsville,OR,USA,email@yahoo.com; example@example.com,5.0,2026-06-15 22:33:07
Phyllis Scherer - Permanent Makeup Studio 80 LLC,47,"610 Vaughan Ln 80 Unit 80, Lebanon, OR 97355",503) 732-9977,https://www.instagram.com/p,https://www.facebook.com/archesforangels,N/A,https://pmustudio80.com,Brownsville,OR,USA,N/A,5.0,2026-06-15 22:34:46
Studio Lumos Tattoo,229,"312 SW Jefferson Ave, Corvallis, OR 97333",541) 905-3983,https://www.instagram.com/moonflower.pdxtattoo,N/A,https://www.tiktok.com/@studiolumostattoo,https://studiolumostattoo.com,Brownsville,OR,USA,studiolumostattoo@gmail.com; user@domain.com,4.8,2026-06-15 22:36:07
Rising Tides,194,"120 SW 4th St, Corvallis, OR 97333",541) 236-2379,https://www.instagram.com/risingtides.ent,https://www.facebook.com/discovernewport,https://www.tiktok.com/@pegasusgamesnyc,http://risingtides541.com,Brownsville,OR,USA,N/A,4.9,2026-06-15 22:37:48
Cascade Body Studio @ Kontraband,80,"121 SW 4th St, Corvallis, OR 97333",360) 607-8655,https://www.instagram.com/tattoosbynatalie,https://www.facebook.com/cascadebodystudio,https://www.tiktok.com/@whyypublicmedia,http://tattoosbynataliecbs.com,Brownsville,OR,USA,hi@mystore.com,4.9,2026-06-15 22:39:09
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,https://www.instagram.com/justin_d_crossovertattoo_art,https://www.facebook.com/crossovertattoostudio,https://www.tiktok.com/@justinkd_tatts,http://crossovertattoostudio.com,Brownsville,OR,USA,cross_over_tattoo@yahoo.com,4.9,2026-06-15 22:40:26
Sacred Art Tattoo LLC,134,"1425 NW Monroe Ave # C, Corvallis, OR 97330",541) 752-7463,N/A,N/A,N/A,N/A,Brownsville,OR,USA,N/A,4.5,2026-06-15 22:42:28
99 TATTOO,283,"904 NW Kings Blvd, Corvallis, OR 97330",541) 777-9972,https://www.instagram.com/_99tattoo,https://www.facebook.com/99problemstattoo,https://www.tiktok.com/@sacredtraditionstattoo,https://www.instagram.com/_99tattoo,Brownsville,OR,USA,N/A,4.9,2026-06-15 22:44:58
No Hope No Fear Tattoo Art Studio,35,"828 SE 1st St, McMinnville, OR 97128",503) 583-2833,https://www.instagram.com/nohopenofeartattoo,https://www.facebook.com/pages,https://www.tiktok.com/@burnedheartstattoo,http://www.nohopenofeartattoo.com,Brownsville,OR,USA,info@nohopenofeartattoo.com,4.8,2026-06-15 22:46:10
MTNTOP TATTOO,33,"402 Garibaldi Ave, Garibaldi, OR 97118",503) 812-7068,https://instagram.com/mtntoptattoo,https://www.facebook.com/p,https://www.tiktok.com/@findingfiona,https://instagram.com/mtntoptattoo,Brownsville,OR,USA,N/A,4.9,2026-06-15 22:48:28
Saltwater Tattoo Collective,12,"34950 Brooten Rd, Cloverdale, OR 97112",503) 437-4781,https://instagram.com/tattoosbyjessward,https://www.facebook.com/groups,https://www.tiktok.com/@tonebone0605,https://www.tattoosbyjessward.com,Brownsville,OR,USA,N/A,5.0,2026-06-15 22:51:58
Toth Art Collective,39,"1816 3rd St, Tillamook, OR 97141",541) 207-7477,https://www.instagram.com/cameltoth,https://www.facebook.com/MikeTothArtCollective,https://www.tiktok.com/@_royal_art_collective_,N/A,Brownsville,OR,USA,N/A,4.7,2026-06-15 22:52:59
Storylines Ink Parlor-Corvallis,15,"340 SW 2nd St Ste 1, Corvallis, OR 97333",661) 474-1383,https://www.instagram.com/james.paul.egan,https://www.facebook.com/share,https://www.tiktok.com/@eganjames81,https://storylinesinkparlor.com,Brownsville,OR,USA,N/A,5.0,2026-06-15 22:55:17
7th Heaven,11,"102 Bishop Way, Brownsville, OR 97327",541) 466-3388,N/A,N/A,N/A,N/A,Brownsville,OR,USA,N/A,5.0,2026-06-15 22:56:37
Main Street Tattoo,42,"259 S Main St, Independence, OR 97351",503) 838-9891,N/A,N/A,N/A,N/A,Burns,OR,USA,N/A,4.7,2026-06-15 23:00:44
Reborn Ink,55,"104 S Mill St suite 102, Creswell, OR 97426",541) 658-5107,N/A,https://www.facebook.com/rebornink78,https://www.tiktok.com/@ink.reborn,https://www.facebook.com/rebornink78,Burns,OR,USA,N/A,5.0,2026-06-15 23:02:16
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,https://www.facebook.com/moedoetattoo,https://www.tiktok.com/@bogmanplantenstein,https://sundewtattoo.com,Burns,OR,USA,N/A,5.0,2026-06-15 23:04:27
Sink-Ink,61,"267 E Ida St, Stayton, OR 97383",503) 559-9003,https://www.instagram.com/tiktok,N/A,https://www.tiktok.com/@scm_ink,http://www.sink-ink.com,Burns,OR,USA,N/A,4.8,2026-06-15 23:06:40
Limitless Tattoo,67,"251 Pacific Blvd SW, Albany, OR 97321",541) 220-3251,N/A,http://facebook.com/Limitlesstattoo,N/A,http://facebook.com/Limitlesstattoo,Burns,OR,USA,N/A,4.8,2026-06-15 23:10:57
Parlour Tattoo,174,"1097 Willamette St, Eugene, OR 97401",541) 345-6465,https://www.instagram.com/p,https://www.facebook.com/Theparlourtattoo,https://www.tiktok.com/@thatonetattooparlor,http://www.theparlourtattoo.com,Burns,OR,USA,N/A,0,2026-06-15 23:32:52
Bend Tattoo Company,184,"875 SE 3rd St #200, Bend, OR 97702",541) 848-8361,https://www.instagram.com/sethrowan1,https://www.facebook.com/BendTattooCompany,https://www.tiktok.com/@tiffanytattoos,http://www.bendtattoo.com,Burns,OR,USA,donotreply@nccdn.net; email@bendtattoo.com; info@sethrowan.com,4.9,2026-06-15 23:39:05
Blue Lace Body Art,17,"92573 River Rd, Junction City, OR 97448",N/A,N/A,N/A,N/A,N/A,Coburg,OR,USA,N/A,4.8,2026-06-15 23:54:17
Body Art by Melody,28,"92573, 92573 River Rd, Junction City, OR 97448",N/A,https://www.instagram.com/bodyartbymelody,https://www.facebook.com/bodyartbymelody,https://www.tiktok.com/@edenbodyartstudios,http://bodyartbymelody.com,Coburg,OR,USA,bodyartbymelody@gmail.com,5.0,2026-06-15 23:56:08
Modern Classics Tattoo,23,"1033 River Rd, Eugene, OR 97404",541) 221-4279,N/A,https://www.facebook.com/modernclassictattoo,https://www.tiktok.com/@inkmastertv,N/A,Coburg,OR,USA,N/A,5.0,2026-06-15 23:57:31
Monarch Cosmetic Tattoos,83,"2706 Willakenzie Rd, Eugene, OR 97401",541) 583-0090,N/A,N/A,N/A,https://monarchcosmetictattoos.com,Coburg,OR,USA,N/A,4.7,2026-06-15 23:59:22
No Hope No Fear Tattoo Art Studio,35,"828 SE 1st St, McMinnville, OR 97128",503) 583-2833,https://www.instagram.com/nohopenofeartattoo,https://www.facebook.com/pages,https://www.tiktok.com/@burnedheartstattoo,http://www.nohopenofeartattoo.com,Coburg,OR,USA,info@nohopenofeartattoo.com,4.8,2026-06-16 00:01:38
Studio Gibby,15,"Area 51, Eugene, OR 97408",801) 719-0771,N/A,N/A,N/A,N/A,Coburg,OR,USA,N/A,5.0,2026-06-16 00:03:03
String Of Hearts Tattoo,28,"116 Depot St, La Grande, OR 97850",541) 962-9408,https://www.instagram.com/p,N/A,https://www.tiktok.com/@martianartstattoo,https://www.facebook.com/profile.php,Condon,OR,USA,N/A,4.7,2026-06-16 00:07:21
PENSXNEEDLES,8,"455 S 4th St #2, Coos Bay, OR 97420",N/A,https://www.instagram.com/pensxneedles,https://www.facebook.com/groups,https://www.tiktok.com/en,http://www.pensxneedles.com,Coos Bay,OR,USA,N/A,5.0,2026-06-16 00:17:37
Floating Lotus Tattoo Studio,40,"833 SE Main St #104, Portland, OR 97214",503) 807-7863,https://www.instagram.com/p,https://www.facebook.com/Floating-Lotus-Tattoo-Studio-169999479714481,https://www.tiktok.com/@pintadontattoo,http://www.floatinglotustattoo.com,Cornelius,OR,USA,victoria@floatinglotustattoo.com,4.8,2026-06-16 00:21:28
99 TATTOO,283,"904 NW Kings Blvd, Corvallis, OR 97330",541) 777-9972,https://www.instagram.com/_99tattoo,N/A,https://www.tiktok.com/@tatubabyofficial,https://www.instagram.com/_99tattoo,Corvallis,OR,USA,N/A,4.9,2026-06-16 00:36:59
Studio Lumos Tattoo,229,"312 SW Jefferson Ave, Corvallis, OR 97333",541) 905-3983,N/A,N/A,N/A,https://studiolumostattoo.com,Corvallis,OR,USA,N/A,4.8,2026-06-16 00:40:57
High Priestess Piercing & Tattoo,465,"2475 NW Monroe Ave, Corvallis, OR 97330",541) 738-7711,N/A,N/A,N/A,https://www.beststudioever.com/corvallis,Corvallis,OR,USA,N/A,4.4,2026-06-16 00:45:34
Wildcat Electric Tattoo,25,"1333 Main St, Philomath, OR 97370",541) 286-5550,https://www.instagram.com/wildcat_electric_tattoo,https://www.facebook.com/Wildcat.Ink,https://www.tiktok.com/@donebyself,https://form.jotform.com/250055512304140,Corvallis,OR,USA,email@yahoo.com; example@example.com,5.0,2026-06-16 00:49:58
Cross Over Tattoo Studio,150,"24048 US-20, Philomath, OR 97370",541) 961-0127,https://www.instagram.com/justin_d_crossovertattoo_art,https://www.facebook.com/crossovertattoostudio,https://www.tiktok.com/t,http://crossovertattoostudio.com,Corvallis,OR,USA,cross_over_tattoo@yahoo.com,0,2026-06-16 00:51:40
BRAE Tattoo & Aesthetics,8,"425 SW Madison Ave, Corvallis, OR 97333",N/A,https://www.instagram.com/braebyabi,https://www.facebook.com/groups,https://www.tiktok.com/@tattoos.by.cristian,https://www.braetattooandaesthetics.com,Corvallis,OR,USA,N/A,4.5,2026-06-16 00:53:19
Tattoo Nouvelle,65,"321 E Main St, Cottage Grove, OR 97424",541) 942-9824,https://www.instagram.com/tattoonouvelle,https://www.facebook.com/tattoonouvelle,https://www.tiktok.com/@scm_ink,https://tattoonouvelle.com,Cottage Grove,OR,USA,N/A,4.8,2026-06-16 00:56:09
Hell Bent Tattoo,27,"330 OR-99 Ste E, Cottage Grove, OR 97424",541) 357-9818,https://www.instagram.com/hellbent.tattoo,https://www.facebook.com/p,https://www.tiktok.com/@hellbent_tattoo,https://www.bratinks.com,Cottage Grove,OR,USA,N/A,5.0,2026-06-16 00:58:10
Reborn Ink,26,"1037 OR-99, Cottage Grove, OR 97424",541) 658-5107,https://www.instagram.com/reborn.ink,https://www.facebook.com/rebornink78,https://www.tiktok.com/@inkcroalpha,https://www.facebook.com/rebornink78,Cottage Grove,OR,USA,N/A,4.8,2026-06-16 01:00:09
Garden of Ink,79,"21 S 6th St, Cottage Grove, OR 97424",541) 942-4708,https://www.instagram.com/gardenofinktattooschool,http://www.facebook.com/gardenofink,https://www.tiktok.com/@garden_of_inkk,http://www.gardenofinktattoo.com,Cottage Grove,OR,USA,gardenofinktattoo@gmail.com,4.2,2026-06-16 01:03:27
